Data,IPCA
2024-02-08,3.760225
2024-02-09,3.7743
2024-02-14,3.756275
2024-02-15,3.74965
2024-02-16,3.74205
2024-02-19,3.7314499999999997
2024-02-20,3.724875
2024-02-21,3.717575
2024-02-22,3.7016999999999998
2024-02-23,3.71545
2024-02-26,3.7155
2024-02-27,3.694925
2024-02-28,3.663075
2024-02-29,3.661
2024-03-01,3.655725
2024-03-04,3.65945
2024-03-05,3.65935
2024-03-06,3.66845
2024-03-07,3.6418749999999998
2024-03-08,3.64105
2024-03-11,3.605175
2024-03-12,3.467375
2024-03-13,3.4640750000000002
2024-03-14,3.443875
2024-03-15,3.41625
2024-03-18,3.414
2024-03-19,3.419
2024-03-20,3.41265
2024-03-21,3.4107250000000002
2024-03-22,3.405075
2024-03-25,3.408325
2024-03-26,3.409575
2024-03-27,3.40705
2024-03-28,3.4137
2024-04-01,3.4461
2024-04-02,3.445925
2024-04-03,3.457
2024-04-04,3.463025
2024-04-05,3.466075
2024-04-08,3.4669499999999998
2024-04-09,3.469475
2024-04-10,3.53455
2024-04-11,3.525625
2024-04-12,3.5282999999999998
2024-04-15,3.531175
2024-04-16,3.52475
2024-04-17,3.533125
2024-04-18,3.5519249999999998
2024-04-19,3.5794
2024-04-22,3.58705
2024-04-23,3.589925
2024-04-24,3.591975
2024-04-25,3.5966750000000003
2024-04-26,3.5478
2024-04-29,3.5397
2024-04-30,3.551675
2024-05-02,3.56325
2024-05-03,3.611975
2024-05-06,3.616975
2024-05-07,3.6236
2024-05-08,3.6191750000000003
2024-05-09,3.627425
2024-05-10,3.630725
2024-05-13,3.6327499999999997
2024-05-14,3.6292
2024-05-15,3.6264250000000002
2024-05-16,3.62215
2024-05-17,3.666825
2024-05-20,3.6407499999999997
2024-05-21,3.63815
2024-05-22,3.656325
2024-05-23,3.64625
2024-05-24,3.675925
2024-05-27,3.67185
2024-05-28,3.668425
2024-05-29,3.6565250000000002
2024-05-31,3.6751
2024-06-03,3.69285
2024-06-04,3.6896750000000003
2024-06-05,3.6924
2024-06-06,3.691075
2024-06-07,3.6894
2024-06-10,3.679025
2024-06-11,3.586725
2024-06-12,3.59845
2024-06-13,3.5933
2024-06-14,3.6117999999999997
2024-06-17,3.60915
2024-06-18,3.609325
2024-06-19,3.6044
2024-06-20,3.5997500000000002
2024-06-21,3.62165
2024-06-24,3.6216
2024-06-25,3.61815
2024-06-26,3.62955
2024-06-27,3.635975
2024-06-28,3.6563
2024-07-01,3.6500500000000002
2024-07-02,3.648225
2024-07-03,3.6608
2024-07-04,3.6506250000000002
2024-07-05,3.635525
2024-07-08,3.673725
2024-07-09,3.6627
2024-07-10,3.6789
2024-07-11,3.703225
2024-07-12,3.717825
2024-07-15,3.712025
2024-07-16,3.7186
2024-07-17,3.7231750000000003
2024-07-18,3.72745
2024-07-19,3.766975
2024-07-22,3.757475
2024-07-23,3.750175
2024-07-24,3.754325
2024-07-25,3.7541
2024-07-26,3.7595
2024-07-29,3.763025
2024-07-30,3.761
2024-07-31,3.7638249999999998
2024-08-01,3.7641999999999998
2024-08-02,3.8526749999999996
2024-08-05,3.862025
2024-08-06,3.82565
2024-08-07,3.831375
2024-08-08,3.78715
2024-08-09,3.727125
2024-08-12,3.7359
2024-08-13,3.75285
2024-08-14,3.758075
2024-08-15,3.747325
2024-08-16,3.709275
2024-08-19,3.7572
2024-08-20,3.768725
2024-08-21,3.7823
2024-08-22,3.801775
2024-08-23,3.8119
2024-08-26,3.8241
2024-08-27,3.823525
2024-08-28,3.8142750000000003
2024-08-29,3.81855
2024-08-30,3.795325
2024-09-02,3.8394
2024-09-03,3.85005
2024-09-04,3.85875
2024-09-05,3.895725
2024-09-06,3.9583
2024-09-09,3.970325
2024-09-10,4.053425
2024-09-11,4.0508750000000004
2024-09-12,4.0857
2024-09-13,4.08315
2024-09-16,4.09295
2024-09-17,4.1081
2024-09-18,4.098225
2024-09-19,4.0951
2024-09-20,4.10625
2024-09-23,4.08145
2024-09-24,4.06445
2024-09-25,4.067975000000001
2024-09-26,4.053025
2024-09-27,4.013525
2024-09-30,4.0192250000000005
2024-10-01,4.006225
2024-10-02,3.997175
2024-10-03,4.0054
2024-10-04,4.03115
2024-10-07,4.040125
2024-10-08,4.021375
2024-10-09,3.937
2024-10-10,3.969825
2024-10-11,3.996725
2024-10-14,3.980875
2024-10-15,3.9882
2024-10-16,3.9856249999999998
2024-10-17,4.028675
2024-10-18,4.069275
2024-10-21,4.082974999999999
2024-10-22,4.0817
2024-10-23,4.0766
2024-10-24,4.089175
2024-10-25,4.088125
2024-10-28,4.081975
2024-10-29,4.082575
2024-10-30,4.083675
2024-10-31,4.086650000000001
2024-11-01,4.198874999999999
2024-11-04,4.19865
2024-11-05,4.1873000000000005
2024-11-06,4.192625
2024-11-07,4.184375
2024-11-08,4.12875
2024-11-11,4.09875
2024-11-12,4.111475
2024-11-13,4.1503499999999995
2024-11-14,4.163025
2024-11-18,4.171225
2024-11-19,4.2562
2024-11-21,4.290375
2024-11-22,4.38455
2024-11-25,4.3790000000000004
2024-11-26,4.3707
2024-11-27,4.385575
2024-11-28,4.38965
2024-11-29,4.4203
2024-12-02,4.44355
2024-12-03,4.4709
2024-12-04,4.48695
2024-12-05,4.5456
2024-12-06,4.730124999999999
2024-12-09,4.774775
2024-12-10,4.7489
2024-12-11,4.7658249999999995
2024-12-12,4.722175
2024-12-13,4.738424999999999
2024-12-16,4.6957249999999995
2024-12-17,4.7156
2024-12-18,4.723125
2024-12-19,4.736675
2024-12-20,4.9881
2024-12-23,5.0135250000000005
2024-12-24,5.02365
2024-12-26,5.038375
2024-12-27,5.028075
2024-12-30,5.0289
2024-12-31,4.975075
2025-01-02,4.97515
2025-01-03,4.9477
2025-01-06,4.934975
2025-01-07,4.920475
2025-01-08,4.92565
2025-01-09,4.94585
2025-01-10,5.0671
2025-01-13,5.09375
2025-01-14,5.155875
2025-01-15,5.173450000000001
2025-01-16,5.18795
2025-01-17,5.132075
2025-01-20,5.127975
2025-01-21,5.1804749999999995
2025-01-22,5.207925
2025-01-23,5.2343
2025-01-24,5.6287
2025-01-27,5.654625
2025-01-28,5.652675
2025-01-29,5.65795
2025-01-30,5.6720749999999995
2025-01-31,5.6585
2025-02-03,5.603375
2025-02-04,5.639075
2025-02-05,5.655075
2025-02-06,5.66735
2025-02-07,5.696575
2025-02-10,5.691075
2025-02-11,5.843825
2025-02-12,5.825749999999999
2025-02-13,5.81235
2025-02-14,5.802375
2025-02-17,5.7671
2025-02-18,5.734675
2025-02-19,5.7386
2025-02-20,5.738275
2025-02-21,5.7914
2025-02-24,5.7751
2025-02-25,5.746325
2025-02-26,5.7366
2025-02-27,5.7131
2025-02-28,5.684975
2025-03-05,5.591975
2025-03-06,5.5986
2025-03-07,5.573449999999999
2025-03-10,5.5565750000000005
2025-03-11,5.5375499999999995
2025-03-12,5.188175
2025-03-13,5.194675
2025-03-14,5.258375
2025-03-17,5.24845
2025-03-18,5.22765
2025-03-19,5.23475
2025-03-20,5.23285
2025-03-21,5.1993
2025-03-24,5.18815
2025-03-25,5.2166999999999994
2025-03-26,5.20955
2025-03-27,5.192375
2025-03-28,5.200775
