,Indicador,Data,Suavizada,Media,Mediana,DesvioPadrao,Minimo,Maximo,numeroRespondentes,baseCalculo
9789,IPCA,2017-09-12,S,4.11,4.13,0.37,3.1,5.3,93.0,0
9790,IPCA,2017-09-13,N,3.98,3.97,0.4,3.04,4.86,47.0,1
9791,IPCA,2017-09-13,S,4.01,4.0,0.39,3.1,4.89,46.0,1
9792,IPCA,2017-09-13,N,4.09,4.08,0.39,3.04,5.32,94.0,0
9793,IPCA,2017-09-13,S,4.1,4.11,0.37,3.1,5.29,93.0,0
9794,IPCA,2017-09-14,N,3.93,3.88,0.41,3.04,4.86,39.0,1
9795,IPCA,2017-09-14,S,3.97,3.91,0.4,3.11,4.9,37.0,1
9796,IPCA,2017-09-14,N,4.07,4.08,0.39,3.04,5.32,95.0,0
9797,IPCA,2017-09-14,S,4.09,4.08,0.38,3.11,5.29,93.0,0
9798,IPCA,2017-09-15,N,3.94,3.96,0.34,3.26,4.86,40.0,1
9799,IPCA,2017-09-15,S,3.98,4.02,0.34,3.35,4.9,39.0,1
9800,IPCA,2017-09-15,N,4.05,4.03,0.39,3.04,5.32,96.0,0
9801,IPCA,2017-09-15,S,4.07,4.07,0.38,3.12,5.29,94.0,0
9802,IPCA,2017-09-18,N,3.9,3.9,0.34,3.26,4.86,46.0,1
9803,IPCA,2017-09-18,S,3.96,3.94,0.33,3.37,4.91,45.0,1
9804,IPCA,2017-09-18,N,4.03,4.01,0.4,3.04,5.32,96.0,0
9805,IPCA,2017-09-18,S,4.07,4.05,0.38,3.14,5.27,94.0,0
9806,IPCA,2017-09-19,N,3.87,3.86,0.35,2.96,4.84,54.0,1
9807,IPCA,2017-09-19,S,3.93,3.9,0.34,3.09,4.88,53.0,1
9808,IPCA,2017-09-19,N,4.0,3.96,0.41,2.96,5.32,96.0,0
9809,IPCA,2017-09-19,S,4.04,4.05,0.39,3.09,5.27,94.0,0
9810,IPCA,2017-09-20,N,3.84,3.83,0.35,2.96,4.84,78.0,1
9811,IPCA,2017-09-20,S,3.92,3.91,0.34,3.03,4.88,77.0,1
9812,IPCA,2017-09-20,N,3.92,3.86,0.4,2.96,5.32,96.0,0
9813,IPCA,2017-09-20,S,3.98,3.92,0.38,3.03,5.27,94.0,0
9814,IPCA,2017-09-21,N,3.84,3.82,0.36,2.96,4.84,80.0,1
9815,IPCA,2017-09-21,S,3.93,3.91,0.34,3.03,4.88,80.0,1
9816,IPCA,2017-09-21,N,3.91,3.85,0.4,2.96,5.32,96.0,0
9817,IPCA,2017-09-21,S,3.99,3.93,0.38,3.03,5.26,94.0,0
9818,IPCA,2017-09-22,N,3.83,3.81,0.36,2.96,4.84,76.0,1
9819,IPCA,2017-09-22,S,3.93,3.91,0.35,3.04,4.88,76.0,1
9820,IPCA,2017-09-22,N,3.91,3.84,0.4,2.96,5.32,95.0,0
9821,IPCA,2017-09-22,S,3.99,3.94,0.38,3.04,5.26,93.0,0
9822,IPCA,2017-09-25,N,3.83,3.81,0.36,2.96,4.84,75.0,1
9823,IPCA,2017-09-25,S,3.95,3.94,0.35,3.05,4.89,75.0,1
9824,IPCA,2017-09-25,N,3.89,3.83,0.4,2.96,5.32,94.0,0
9825,IPCA,2017-09-25,S,3.99,3.95,0.37,3.05,5.25,92.0,0
9826,IPCA,2017-09-26,N,3.82,3.78,0.35,2.96,4.64,71.0,1
9827,IPCA,2017-09-26,S,3.95,3.93,0.34,3.05,4.62,70.0,1
9828,IPCA,2017-09-26,N,3.89,3.83,0.4,2.96,5.32,94.0,0
9829,IPCA,2017-09-26,S,4.0,3.95,0.37,3.05,5.25,92.0,0
9830,IPCA,2017-09-27,N,3.77,3.7,0.35,2.96,4.42,31.0,1
9831,IPCA,2017-09-27,S,3.91,3.87,0.35,3.17,4.51,30.0,1
9832,IPCA,2017-09-27,N,3.89,3.83,0.4,2.96,5.32,94.0,0
9833,IPCA,2017-09-27,S,4.0,3.96,0.38,3.06,5.24,92.0,0
9834,IPCA,2017-09-28,N,3.74,3.71,0.35,2.96,4.33,26.0,1
9835,IPCA,2017-09-28,S,3.88,3.79,0.35,3.18,4.52,25.0,1
9836,IPCA,2017-09-28,N,3.89,3.83,0.4,2.96,5.32,94.0,0
9837,IPCA,2017-09-28,S,4.01,3.97,0.37,3.06,5.24,92.0,0
9838,IPCA,2017-09-29,N,3.78,3.74,0.34,2.96,4.42,26.0,1
9839,IPCA,2017-09-29,S,3.91,3.91,0.32,3.19,4.43,25.0,1
9840,IPCA,2017-09-29,N,3.89,3.82,0.4,2.96,5.32,94.0,0
9841,IPCA,2017-09-29,S,4.01,3.97,0.37,3.07,5.24,92.0,0
9842,IPCA,2017-10-02,N,3.82,3.81,0.34,2.98,4.62,33.0,1
9843,IPCA,2017-10-02,S,3.97,4.0,0.31,3.19,4.6,32.0,1
9844,IPCA,2017-10-02,N,3.89,3.83,0.4,2.97,5.32,95.0,0
9845,IPCA,2017-10-02,S,4.03,4.01,0.37,3.08,5.23,93.0,0
9846,IPCA,2017-10-03,N,3.82,3.81,0.4,2.98,5.21,34.0,1
9847,IPCA,2017-10-03,S,3.98,3.97,0.39,3.2,5.48,34.0,1
9848,IPCA,2017-10-03,N,3.89,3.83,0.39,2.97,5.21,95.0,0
9849,IPCA,2017-10-03,S,4.04,4.01,0.38,3.08,5.48,93.0,0
9850,IPCA,2017-10-04,N,3.84,3.81,0.43,2.98,5.21,29.0,1
9851,IPCA,2017-10-04,S,4.0,3.96,0.41,3.21,5.48,29.0,1
9852,IPCA,2017-10-04,N,3.89,3.83,0.39,2.97,5.21,96.0,0
9853,IPCA,2017-10-04,S,4.05,4.02,0.38,3.09,5.48,94.0,0
9854,IPCA,2017-10-05,N,3.83,3.81,0.41,2.98,5.21,33.0,1
9855,IPCA,2017-10-05,S,4.0,3.96,0.39,3.22,5.49,32.0,1
9856,IPCA,2017-10-05,N,3.89,3.83,0.39,2.97,5.21,95.0,0
9857,IPCA,2017-10-05,S,4.05,4.02,0.38,3.09,5.49,93.0,0
9858,IPCA,2017-10-06,N,4.01,4.01,0.39,3.22,5.49,36.0,1
9859,IPCA,2017-10-06,S,4.01,4.0,0.39,3.22,5.5,36.0,1
9860,IPCA,2017-10-06,N,4.04,4.01,0.37,3.09,5.49,92.0,0
9861,IPCA,2017-10-06,S,4.04,4.01,0.37,3.09,5.5,91.0,0
9862,IPCA,2017-10-09,N,4.03,4.0,0.39,3.22,5.49,35.0,1
9863,IPCA,2017-10-09,S,4.02,3.98,0.39,3.22,5.5,34.0,1
9864,IPCA,2017-10-09,N,4.04,4.01,0.37,3.09,5.49,91.0,0
9865,IPCA,2017-10-09,S,4.04,3.99,0.37,3.07,5.5,90.0,0
9866,IPCA,2017-10-10,N,4.03,4.01,0.3,3.44,4.71,43.0,1
9867,IPCA,2017-10-10,S,4.01,3.99,0.3,3.41,4.7,42.0,1
9868,IPCA,2017-10-10,N,4.06,4.02,0.36,3.09,5.49,92.0,0
9869,IPCA,2017-10-10,S,4.05,4.01,0.37,3.07,5.5,91.0,0
9870,IPCA,2017-10-11,N,4.05,4.01,0.29,3.44,4.71,46.0,1
9871,IPCA,2017-10-11,S,4.03,4.0,0.29,3.4,4.7,45.0,1
9872,IPCA,2017-10-11,N,4.07,4.02,0.36,3.09,5.49,91.0,0
9873,IPCA,2017-10-11,S,4.06,4.01,0.37,3.06,5.5,90.0,0
9874,IPCA,2017-10-13,N,4.04,4.01,0.3,3.44,4.71,46.0,1
9875,IPCA,2017-10-13,S,4.02,3.98,0.3,3.39,4.7,45.0,1
9876,IPCA,2017-10-13,N,4.06,4.02,0.36,3.09,5.49,91.0,0
9877,IPCA,2017-10-13,S,4.04,4.0,0.36,3.05,5.51,90.0,0
9878,IPCA,2017-10-16,N,4.07,4.03,0.32,3.44,4.71,43.0,1
9879,IPCA,2017-10-16,S,4.03,3.99,0.32,3.37,4.69,42.0,1
9880,IPCA,2017-10-16,N,4.08,4.04,0.37,3.09,5.49,89.0,0
9881,IPCA,2017-10-16,S,4.05,4.02,0.37,3.04,5.51,88.0,0
9882,IPCA,2017-10-17,N,4.09,4.06,0.33,3.44,4.94,50.0,1
9883,IPCA,2017-10-17,S,4.05,3.99,0.33,3.36,4.9,49.0,1
9884,IPCA,2017-10-17,N,4.1,4.09,0.37,3.09,5.49,92.0,0
9885,IPCA,2017-10-17,S,4.07,4.03,0.37,3.03,5.51,91.0,0
9886,IPCA,2017-10-18,N,4.08,4.1,0.34,3.33,4.83,51.0,1
9887,IPCA,2017-10-18,S,4.04,4.04,0.34,3.24,4.79,51.0,1
9888,IPCA,2017-10-18,N,4.11,4.09,0.36,3.33,5.49,93.0,0
9889,IPCA,2017-10-18,S,4.07,4.03,0.36,3.24,5.52,92.0,0
9890,IPCA,2017-10-19,N,4.1,4.06,0.33,3.32,5.35,71.0,1
9891,IPCA,2017-10-19,S,4.05,4.01,0.33,3.23,5.37,71.0,1
9892,IPCA,2017-10-19,N,4.12,4.11,0.34,3.32,5.35,95.0,0
9893,IPCA,2017-10-19,S,4.08,4.03,0.35,3.23,5.37,94.0,0
9894,IPCA,2017-10-20,N,4.12,4.11,0.33,3.32,5.35,72.0,1
9895,IPCA,2017-10-20,S,4.07,4.03,0.33,3.22,5.38,72.0,1
9896,IPCA,2017-10-20,N,4.11,4.1,0.34,3.32,5.35,94.0,0
9897,IPCA,2017-10-20,S,4.06,4.01,0.34,3.22,5.38,93.0,0
9898,IPCA,2017-10-23,N,4.11,4.06,0.32,3.32,5.35,73.0,1
9899,IPCA,2017-10-23,S,4.04,4.0,0.33,3.2,5.38,73.0,1
9900,IPCA,2017-10-23,N,4.11,4.08,0.33,3.32,5.35,92.0,0
9901,IPCA,2017-10-23,S,4.05,4.0,0.34,3.2,5.38,91.0,0
9902,IPCA,2017-10-24,N,4.1,4.06,0.32,3.32,5.35,70.0,1
9903,IPCA,2017-10-24,S,4.04,4.0,0.33,3.2,5.38,70.0,1
9904,IPCA,2017-10-24,N,4.11,4.09,0.33,3.32,5.35,93.0,0
9905,IPCA,2017-10-24,S,4.05,4.0,0.33,3.2,5.38,92.0,0
9906,IPCA,2017-10-25,N,4.13,4.06,0.33,3.32,5.09,63.0,1
9907,IPCA,2017-10-25,S,4.06,4.0,0.33,3.19,5.04,63.0,1
9908,IPCA,2017-10-25,N,4.11,4.09,0.32,3.32,5.09,93.0,0
9909,IPCA,2017-10-25,S,4.05,4.0,0.33,3.19,5.04,92.0,0
9910,IPCA,2017-10-26,N,4.16,4.07,0.38,3.42,5.09,25.0,1
9911,IPCA,2017-10-26,S,4.1,4.0,0.38,3.32,5.04,25.0,1
9912,IPCA,2017-10-26,N,4.12,4.09,0.32,3.32,5.09,93.0,0
9913,IPCA,2017-10-26,S,4.05,4.0,0.32,3.18,5.04,92.0,0
9914,IPCA,2017-10-27,N,4.15,4.07,0.37,3.42,5.09,29.0,1
9915,IPCA,2017-10-27,S,4.07,3.99,0.38,3.32,5.04,29.0,1
9916,IPCA,2017-10-27,N,4.13,4.1,0.32,3.32,5.09,93.0,0
9917,IPCA,2017-10-27,S,4.05,4.0,0.32,3.18,5.04,92.0,0
9918,IPCA,2017-10-30,N,4.16,4.08,0.35,3.6,5.09,26.0,1
9919,IPCA,2017-10-30,S,4.08,4.03,0.35,3.52,5.03,26.0,1
9920,IPCA,2017-10-30,N,4.13,4.1,0.32,3.32,5.09,93.0,0
9921,IPCA,2017-10-30,S,4.05,3.99,0.32,3.16,5.03,92.0,0
9922,IPCA,2017-10-31,N,4.21,4.19,0.35,3.6,5.09,33.0,1
9923,IPCA,2017-10-31,S,4.13,4.07,0.35,3.52,5.03,33.0,1
9924,IPCA,2017-10-31,N,4.14,4.14,0.32,3.32,5.09,93.0,0
9925,IPCA,2017-10-31,S,4.05,4.01,0.32,3.15,5.03,92.0,0
9926,IPCA,2017-11-01,N,4.16,4.17,0.3,3.6,4.79,30.0,1
9927,IPCA,2017-11-01,S,4.08,4.05,0.3,3.52,4.72,30.0,1
9928,IPCA,2017-11-01,N,4.14,4.14,0.32,3.32,5.09,93.0,0
9929,IPCA,2017-11-01,S,4.05,4.01,0.32,3.14,5.03,92.0,0
9930,IPCA,2017-11-03,N,4.22,4.22,0.31,3.6,4.79,29.0,1
9931,IPCA,2017-11-03,S,4.13,4.1,0.31,3.51,4.73,29.0,1
9932,IPCA,2017-11-03,N,4.15,4.14,0.32,3.32,5.09,92.0,0
9933,IPCA,2017-11-03,S,4.05,4.01,0.33,3.13,5.02,91.0,0
9934,IPCA,2017-11-06,N,4.27,4.3,0.29,3.61,4.79,31.0,1
9935,IPCA,2017-11-06,S,4.15,4.17,0.27,3.55,4.69,31.0,1
9936,IPCA,2017-11-06,N,4.16,4.15,0.32,3.32,5.09,92.0,0
9937,IPCA,2017-11-06,S,4.05,4.03,0.33,3.11,5.02,91.0,0
9938,IPCA,2017-11-07,N,4.26,4.26,0.29,3.61,4.79,33.0,1
9939,IPCA,2017-11-07,S,4.14,4.11,0.28,3.55,4.68,33.0,1
9940,IPCA,2017-11-07,N,4.16,4.15,0.32,3.32,5.09,93.0,0
9941,IPCA,2017-11-07,S,4.04,4.01,0.33,3.1,5.01,92.0,0
9942,IPCA,2017-11-08,N,4.24,4.24,0.29,3.66,4.79,36.0,1
9943,IPCA,2017-11-08,S,4.1,4.09,0.28,3.5,4.68,36.0,1
9944,IPCA,2017-11-08,N,4.16,4.15,0.31,3.32,4.86,94.0,0
9945,IPCA,2017-11-08,S,4.04,4.02,0.31,3.1,4.74,93.0,0
9946,IPCA,2017-11-09,N,4.23,4.22,0.28,3.66,4.79,41.0,1
9947,IPCA,2017-11-09,S,4.08,4.07,0.26,3.49,4.68,41.0,1
9948,IPCA,2017-11-09,N,4.17,4.16,0.31,3.32,4.86,94.0,0
9949,IPCA,2017-11-09,S,4.04,4.04,0.31,3.09,4.74,93.0,0
9950,IPCA,2017-11-10,N,4.05,4.05,0.25,3.49,4.68,41.0,1
9951,IPCA,2017-11-10,S,4.05,4.05,0.25,3.5,4.67,41.0,1
9952,IPCA,2017-11-10,N,4.05,4.05,0.31,3.09,4.74,92.0,0
9953,IPCA,2017-11-10,S,4.05,4.04,0.31,3.09,4.74,92.0,0
9954,IPCA,2017-11-13,N,4.04,4.1,0.27,3.49,4.68,43.0,1
9955,IPCA,2017-11-13,S,4.04,4.09,0.26,3.5,4.66,43.0,1
9956,IPCA,2017-11-13,N,4.06,4.05,0.3,3.09,4.74,93.0,0
9957,IPCA,2017-11-13,S,4.06,4.04,0.3,3.09,4.74,93.0,0
9958,IPCA,2017-11-14,N,4.05,4.1,0.25,3.49,4.46,44.0,1
9959,IPCA,2017-11-14,S,4.04,4.09,0.25,3.5,4.45,44.0,1
9960,IPCA,2017-11-14,N,4.06,4.05,0.3,3.09,4.74,94.0,0
9961,IPCA,2017-11-14,S,4.06,4.03,0.3,3.09,4.74,94.0,0
9962,IPCA,2017-11-16,N,4.08,4.09,0.26,3.51,4.87,46.0,1
9963,IPCA,2017-11-16,S,4.07,4.05,0.27,3.5,4.88,45.0,1
9964,IPCA,2017-11-16,N,4.06,4.05,0.31,3.09,4.87,96.0,0
9965,IPCA,2017-11-16,S,4.05,4.02,0.31,3.09,4.88,95.0,0
9966,IPCA,2017-11-17,N,4.1,4.13,0.28,3.37,4.87,47.0,1
9967,IPCA,2017-11-17,S,4.1,4.12,0.28,3.38,4.88,46.0,1
9968,IPCA,2017-11-17,N,4.06,4.05,0.31,3.09,4.87,95.0,0
9969,IPCA,2017-11-17,S,4.05,4.02,0.31,3.09,4.88,94.0,0
9970,IPCA,2017-11-20,N,4.1,4.11,0.3,3.37,4.87,42.0,1
9971,IPCA,2017-11-20,S,4.09,4.08,0.3,3.39,4.89,41.0,1
9972,IPCA,2017-11-20,N,4.09,4.06,0.3,3.37,4.87,80.0,0
9973,IPCA,2017-11-20,S,4.08,4.02,0.3,3.39,4.89,79.0,0
9974,IPCA,2017-11-21,N,4.09,4.05,0.32,3.37,4.87,45.0,1
9975,IPCA,2017-11-21,S,4.08,4.02,0.32,3.39,4.89,44.0,1
9976,IPCA,2017-11-21,N,4.09,4.05,0.3,3.37,4.87,82.0,0
9977,IPCA,2017-11-21,S,4.07,4.02,0.3,3.39,4.89,81.0,0
9978,IPCA,2017-11-22,N,4.03,4.02,0.31,3.27,4.9,73.0,1
9979,IPCA,2017-11-22,S,4.03,3.99,0.31,3.2,4.89,72.0,1
9980,IPCA,2017-11-22,N,4.06,4.02,0.32,3.27,4.9,96.0,0
9981,IPCA,2017-11-22,S,4.05,3.99,0.31,3.2,4.89,95.0,0
9982,IPCA,2017-11-23,N,4.05,4.01,0.32,3.27,4.9,74.0,1
9983,IPCA,2017-11-23,S,4.04,3.99,0.31,3.2,4.91,74.0,1
9984,IPCA,2017-11-23,N,4.05,4.02,0.32,3.27,4.9,96.0,0
9985,IPCA,2017-11-23,S,4.04,3.99,0.31,3.2,4.91,95.0,0
9986,IPCA,2017-11-24,N,4.03,4.0,0.31,3.27,4.9,71.0,1
9987,IPCA,2017-11-24,S,4.03,3.98,0.31,3.19,4.91,71.0,1
9988,IPCA,2017-11-24,N,4.05,4.02,0.31,3.27,4.9,95.0,0
9989,IPCA,2017-11-24,S,4.04,3.98,0.31,3.19,4.91,94.0,0
9990,IPCA,2017-11-27,N,4.03,4.01,0.31,3.27,4.9,71.0,1
9991,IPCA,2017-11-27,S,4.03,3.98,0.31,3.18,4.91,71.0,1
9992,IPCA,2017-11-27,N,4.04,4.02,0.3,3.27,4.9,92.0,0
9993,IPCA,2017-11-27,S,4.03,3.98,0.3,3.18,4.91,91.0,0
9994,IPCA,2017-11-28,N,4.0,3.99,0.32,3.19,4.9,75.0,1
9995,IPCA,2017-11-28,S,4.0,3.97,0.32,3.18,4.91,75.0,1
